UserID,Age,Gender,Location,Income,Debt,OwnsProperty,Profession,Demographics,Platform,TotalTimeSpent,NumberofSessions,VideoID,VideoCategory,VideoLength,Engagement,ImportanceScore,TimeSpentOnVideo,NumberofVideosWatched,ScrollRate,Frequency,ProductivityLoss,Satisfaction,WatchReason,DeviceType,OS,WatchTime,SelfControl,AddictionLevel,CurrentActivity,ConnectionType
3707,22,Male,Switzerland,58262,True,True,Training and development officer,YouTube,156,16,707,Pranks,26,5234,8,18,7,76,Night,1,8,Entertainment,Smartphone,iOS,10:18:02,6,5,At work,Mobile Data
3708,53,Male,Saint Martin,53180,False,True,Land/geomatics surveyor,TikTok,181,16,708,ASMR,17,6130,7,21,25,18,Night,4,3,Boredom,Computer,Android,12:55:04,5,4,At home,Wi-Fi
3709,33,Male,Senegal,30276,False,False,Environmental consultant,Instagram,259,16,709,Comedy,9,4673,5,7,1,46,Evening,10,5,Habit,Computer,iOS,23:43:23,5,0,At work,Mobile Data
3710,45,Female,Wallis and Futuna,53625,False,False,Clinical embryologist,Facebook,158,8,710,Comedy,17,2306,7,15,31,65,Afternoon,2,3,Boredom,Smartphone,MacOS,21:51:05,6,3,At school,Mobile Data
3711,56,Female,Austria,61294,False,True,"Psychologist, counselling",Facebook,147,15,711,Trends,12,7371,2,14,25,78,Night,5,7,Entertainment,Tablet,Android,23:20:08,4,6,At work,Wi-Fi
3712,25,Male,Equatorial Guinea,68093,False,False,Senior tax professional/tax inspector,TikTok,93,8,712,Life Hacks,0,15,5,11,9,55,Evening,0,5,Habit,Tablet,iOS,22:39:26,6,0,At work,Mobile Data
3713,51,Male,Venezuela,36198,True,True,"Scientist, research (medical)",Instagram,75,4,713,Jokes/Memes,29,2796,6,3,31,21,Evening,3,6,Boredom,Tablet,iOS,07:57:30,8,1,At school,Mobile Data
3714,43,Male,Netherlands Antilles,35812,False,False,"Exhibitions officer, museum/gallery",Instagram,157,9,714,Jokes/Memes,11,490,5,28,29,23,Night,6,3,Boredom,Tablet,Windows,11:02:14,8,2,At work,Mobile Data
3715,46,Female,Nigeria,20693,False,False,"Chemist, analytical",Instagram,212,8,715,Life Hacks,4,9359,8,1,40,69,Afternoon,10,4,Entertainment,Smartphone,iOS,00:47:06,8,0,Commuting,Mobile Data
3716,42,Male,Zimbabwe,58638,False,False,Multimedia specialist,YouTube,129,15,716,ASMR,5,5957,3,21,15,25,Evening,7,7,Boredom,Smartphone,Android,16:04:45,5,5,At work,Wi-Fi
3717,34,Other,Niue,56807,True,False,"Producer, television/film/video",Facebook,164,10,717,Entertainment,26,2246,2,16,11,37,Evening,3,7,Habit,Smartphone,Android,13:23:40,11,3,At school,Mobile Data
3718,26,Female,Bolivia,99676,True,False,Diplomatic Services operational officer,TikTok,216,0,718,Life Hacks,16,5545,4,18,9,16,Morning,3,6,Habit,Smartphone,Android,11:16:22,9,1,At home,Wi-Fi
3719,25,Female,Turkey,99676,True,False,"Engineer, biomedical",Facebook,144,6,719,ASMR,10,2802,3,12,49,20,Morning,5,7,Habit,Smartphone,Android,22:41:57,8,0,At work,Wi-Fi
3720,18,Male,American Samoa,32896,True,True,Set designer,Facebook,10,12,720,Pranks,5,6973,4,21,27,1,Night,5,5,Habit,Tablet,Windows,21:06:42,7,5,At home,Mobile Data
3721,24,Male,Togo,60954,True,False,"Engineer, mining",Instagram,213,2,721,Life Hacks,9,5270,5,1,5,55,Evening,4,7,Habit,Smartphone,Android,14:08:41,4,1,At school,Mobile Data
3722,29,Male,Sudan,86778,False,True,Photographer,YouTube,115,10,722,Vlogs,5,5223,0,21,36,24,Night,5,6,Habit,Computer,Android,14:29:26,11,3,At work,Wi-Fi
3723,42,Male,Djibouti,82854,False,True,Data processing manager,YouTube,10,7,723,Jokes/Memes,25,519,4,22,22,95,Evening,3,0,Habit,Smartphone,iOS,20:57:00,8,3,At work,Mobile Data
3724,25,Male,Kuwait,34275,True,True,Chartered legal executive (England and Wales),Instagram,35,7,724,Entertainment,5,1147,6,17,13,99,Evening,3,3,Entertainment,Smartphone,Android,08:04:24,9,0,At school,Mobile Data
3725,43,Other,Costa Rica,85162,False,True,Field seismologist,TikTok,106,3,725,Trends,11,1225,2,14,28,68,Evening,3,3,Habit,Smartphone,iOS,14:45:51,6,3,At work,Mobile Data
3726,41,Male,Estonia,34081,True,True,Chartered public finance accountant,YouTube,124,5,726,Pranks,24,3951,6,5,45,61,Afternoon,9,2,Entertainment,Tablet,Android,14:54:00,6,5,At home,Wi-Fi
3727,39,Male,Bouvet Island (Bouvetoya),37561,False,True,"Engineer, manufacturing",Facebook,274,8,727,Life Hacks,11,7182,6,13,21,30,Afternoon,8,2,Entertainment,Computer,MacOS,12:55:46,9,0,At work,Mobile Data
3728,50,Other,Korea,77725,True,False,Health visitor,TikTok,224,2,728,Life Hacks,14,7829,5,14,22,36,Afternoon,7,3,Habit,Smartphone,Android,20:09:58,4,1,At home,Mobile Data
3729,42,Male,Djibouti,87674,False,False,Community arts worker,YouTube,49,5,729,Life Hacks,16,4320,5,24,20,41,Evening,5,3,Procrastination,Smartphone,iOS,11:46:53,11,1,At work,Mobile Data
3730,50,Female,Rwanda,62661,False,False,"Teacher, early years/pre",TikTok,90,7,730,Comedy,23,4911,1,9,29,39,Evening,6,2,Habit,Tablet,Android,22:12:16,5,0,At work,Wi-Fi
3731,61,Other,Svalbard & Jan Mayen Islands,20138,False,True,"Librarian, academic",Instagram,115,4,731,Trends,36,4855,4,7,1,62,Evening,6,4,Habit,Smartphone,iOS,20:58:12,9,4,At school,Mobile Data
3732,30,Female,Mongolia,59383,False,True,Sales promotion account executive,Facebook,234,16,732,ASMR,13,7053,8,13,16,67,Afternoon,5,7,Entertainment,Tablet,iOS,07:04:59,8,4,At home,Mobile Data
3733,18,Male,Australia,39086,False,True,Glass blower/designer,YouTube,186,13,733,Vlogs,13,8696,5,2,47,43,Afternoon,4,4,Boredom,Tablet,Android,02:29:17,6,6,At school,Mobile Data
3734,40,Female,Palau,99676,False,True,Cabin crew,YouTube,284,12,734,Jokes/Memes,1,6346,7,15,23,42,Night,7,4,Boredom,Smartphone,Android,23:27:55,3,5,At school,Mobile Data
3735,34,Male,Haiti,49035,True,False,Theme park manager,YouTube,189,11,735,Life Hacks,21,6978,8,8,35,99,Evening,3,0,Habit,Tablet,iOS,20:21:06,7,4,At home,Mobile Data
3736,28,Other,Bosnia and Herzegovina,48237,True,False,Database administrator,Instagram,117,11,736,Life Hacks,13,5490,5,12,14,36,Afternoon,5,3,Boredom,Smartphone,iOS,15:07:45,8,1,At home,Wi-Fi
3737,40,Female,Spain,56896,False,False,Quarry manager,Instagram,50,8,737,Entertainment,17,5194,7,1,1,63,Afternoon,2,2,Procrastination,Tablet,Android,11:12:23,6,4,At school,Mobile Data
3738,45,Female,Korea,68476,True,False,Metallurgist,TikTok,63,11,738,Vlogs,19,5526,2,10,22,1,Night,4,6,Entertainment,Smartphone,Android,06:54:11,7,6,At work,Mobile Data
3739,52,Female,Nigeria,52843,True,True,Planning and development surveyor,Instagram,192,14,739,Life Hacks,14,6981,3,4,45,35,Night,2,7,Habit,Smartphone,Windows,11:11:51,10,3,At school,Mobile Data
3740,40,Male,Montserrat,99676,False,True,Barrister's clerk,YouTube,224,13,740,ASMR,18,8557,3,9,28,64,Afternoon,3,2,Entertainment,Smartphone,Android,16:53:17,6,0,At home,Mobile Data
3741,45,Female,Christmas Island,41560,False,False,Dramatherapist,Instagram,199,0,741,ASMR,22,4943,2,1,21,6,Afternoon,1,6,Boredom,Computer,iOS,18:03:45,8,0,At home,Mobile Data
3742,45,Male,Saint Kitts and Nevis,92721,True,True,Graphic designer,Facebook,201,10,742,Jokes/Memes,18,1292,4,29,19,74,Evening,3,1,Entertainment,Smartphone,MacOS,08:16:42,10,1,At school,Wi-Fi
3743,34,Female,Ghana,50103,False,True,Estate agent,YouTube,156,17,743,Entertainment,14,3985,4,29,39,44,Evening,3,2,Boredom,Computer,Android,13:46:44,8,0,At home,Mobile Data
3744,35,Other,Cote d'Ivoire,43571,True,False,Dance movement psychotherapist,TikTok,153,11,744,Entertainment,7,9982,8,4,22,35,Evening,8,2,Procrastination,Smartphone,iOS,08:13:00,7,1,At work,Wi-Fi
3745,40,Male,Croatia,73653,False,True,"Programmer, applications",TikTok,234,3,745,Gaming,28,2697,11,10,16,15,Night,8,7,Habit,Smartphone,MacOS,03:28:46,5,1,At home,Wi-Fi
3746,18,Male,Solomon Islands,72018,False,True,"Designer, fashion/clothing",Facebook,205,17,746,Jokes/Memes,17,4166,5,14,31,99,Afternoon,2,3,Entertainment,Tablet,iOS,16:43:36,4,3,At home,Mobile Data
3747,45,Male,Bulgaria,38553,True,True,Senior tax professional/tax inspector,YouTube,260,-1,747,Pranks,18,7667,7,8,1,34,Night,5,5,Entertainment,Smartphone,Windows,14:25:36,5,1,At work,Mobile Data
3748,53,Male,Austria,39019,True,False,Brewing technologist,Instagram,233,11,748,Comedy,2,9233,7,18,33,63,Afternoon,0,0,Habit,Smartphone,Android,16:47:22,6,2,Commuting,Wi-Fi
3749,42,Male,Haiti,79718,True,False,Event organiser,Instagram,94,7,749,ASMR,18,3020,5,26,22,43,Afternoon,1,7,Procrastination,Tablet,MacOS,05:42:53,5,0,At home,Mobile Data
3750,38,Female,Congo,55249,True,False,Accounting technician,Instagram,118,10,750,Vlogs,27,1656,6,24,1,64,Afternoon,6,2,Boredom,Smartphone,iOS,16:00:57,6,4,At home,Mobile Data
3751,23,Female,Ukraine,43220,False,False,Financial manager,TikTok,130,0,751,Pranks,1,3603,6,14,26,16,Night,3,2,Habit,Smartphone,Android,19:28:39,6,4,At work,Mobile Data
3752,61,Male,Canada,30231,True,False,Animator,Facebook,155,1,752,Vlogs,11,1366,2,13,12,53,Evening,5,6,Habit,Smartphone,iOS,12:55:29,7,2,At home,Mobile Data
3753,33,Male,Myanmar,20138,False,False,"Radiographer, diagnostic",Facebook,76,14,753,Life Hacks,9,922,2,17,13,71,Afternoon,4,5,Habit,Smartphone,iOS,17:53:01,6,2,Commuting,Mobile Data
3754,65,Male,Liberia,47664,False,False,Chartered accountant,Facebook,141,8,754,Entertainment,11,1979,6,19,30,6,Night,3,6,Boredom,Smartphone,Android,12:00:31,3,0,At home,Mobile Data
3755,38,Other,Guadeloupe,33460,True,False,Aid worker,Instagram,43,16,755,Life Hacks,29,5085,4,13,34,13,Afternoon,3,4,Habit,Tablet,iOS,04:10:14,4,1,Commuting,Mobile Data
3756,39,Male,Vanuatu,38083,True,False,"Designer, industrial/product",Facebook,140,7,756,Pranks,25,3410,0,8,29,1,Afternoon,4,3,Procrastination,Tablet,Android,13:19:57,9,0,At home,Wi-Fi
3757,42,Male,Burkina Faso,22905,False,True,Magazine journalist,TikTok,162,14,757,Trends,13,7710,2,12,31,53,Night,6,5,Boredom,Smartphone,MacOS,10:19:21,5,4,Commuting,Mobile Data
3758,47,Male,Albania,32966,False,True,Engineering geologist,TikTok,211,16,758,Life Hacks,4,6711,3,18,31,83,Afternoon,2,3,Habit,Smartphone,iOS,08:31:51,4,2,At home,Mobile Data
3759,54,Other,Guyana,72996,False,True,Glass blower/designer,TikTok,10,11,759,Vlogs,23,1873,10,19,21,82,Afternoon,5,5,Entertainment,Smartphone,Android,23:50:43,4,5,At school,Wi-Fi
3760,50,Male,Antarctica (the territory South of 60 deg S),31987,True,True,"Designer, multimedia",YouTube,154,12,760,Gaming,9,3931,5,16,22,60,Afternoon,9,-1,Boredom,Smartphone,iOS,09:41:48,6,4,Commuting,Mobile Data
3761,65,Male,Guyana,60063,False,False,Glass blower/designer,Facebook,10,7,761,Trends,24,5318,10,16,28,98,Evening,0,5,Entertainment,Tablet,MacOS,11:06:42,6,3,At home,Mobile Data
3762,45,Male,Congo,85904,False,True,Environmental manager,Instagram,10,6,762,Gaming,18,2826,2,13,38,26,Night,4,5,Habit,Computer,iOS,05:31:23,8,2,At work,Mobile Data
3763,47,Female,Lebanon,77364,False,True,"Civil engineer, consulting",Instagram,142,9,763,Life Hacks,2,9072,7,9,36,52,Evening,6,5,Habit,Smartphone,Android,09:47:14,5,1,At home,Mobile Data
3764,62,Male,French Polynesia,83515,True,True,Electronics engineer,Instagram,86,17,764,Life Hacks,11,3369,4,29,22,45,Night,7,5,Habit,Smartphone,Android,22:51:20,6,2,At home,Wi-Fi
3765,24,Female,Guadeloupe,85040,True,True,"Designer, graphic",Instagram,263,12,765,Gaming,2,5176,2,4,1,20,Night,5,4,Entertainment,Smartphone,iOS,01:36:47,11,3,At work,Mobile Data
3766,40,Male,Norway,43393,False,False,Mining engineer,YouTube,248,16,766,Jokes/Memes,24,4181,3,6,26,57,Night,3,6,Entertainment,Smartphone,Android,13:14:29,9,3,At school,Mobile Data
3767,50,Other,Norfolk Island,78047,False,False,Information officer,TikTok,234,4,767,ASMR,13,8287,7,29,19,1,Night,6,4,Boredom,Smartphone,Android,18:38:44,5,4,At work,Wi-Fi
3768,48,Female,Nepal,78634,False,True,"Librarian, academic",Instagram,110,19,768,Life Hacks,10,4324,3,12,40,52,Evening,8,4,Entertainment,Smartphone,Windows,11:02:22,7,4,At home,Mobile Data
3769,27,Female,Pitcairn Islands,63037,True,False,"Buyer, retail",Instagram,105,1,769,Life Hacks,9,4040,8,13,31,41,Evening,4,2,Procrastination,Smartphone,iOS,09:38:44,6,5,At home,Mobile Data
3770,22,Female,Cape Verde,59598,True,False,"Secretary, company",TikTok,10,11,770,Vlogs,27,8253,8,9,27,65,Evening,1,5,Boredom,Smartphone,Android,16:14:54,7,4,At work,Mobile Data
3771,22,Male,British Virgin Islands,47920,False,True,Control and instrumentation engineer,YouTube,98,9,771,Life Hacks,18,15,2,14,21,26,Evening,2,2,Boredom,Smartphone,Android,18:04:17,6,5,At home,Wi-Fi
3772,18,Male,Andorra,52421,False,True,"Editor, commissioning",TikTok,151,15,772,Pranks,24,4416,4,14,27,78,Evening,5,2,Entertainment,Tablet,Android,11:40:17,7,1,At home,Wi-Fi
3773,46,Female,Brazil,20138,False,True,"Engineer, materials",Instagram,161,10,773,Jokes/Memes,0,6570,6,20,49,42,Morning,4,0,Boredom,Smartphone,Windows,05:22:13,5,2,At school,Mobile Data
3774,34,Male,Nauru,40474,True,False,Adult nurse,Facebook,180,12,774,Gaming,11,3610,5,11,30,50,Night,2,6,Entertainment,Smartphone,Android,22:11:09,7,1,At home,Wi-Fi
3775,31,Female,Chile,56726,False,False,Youth worker,Instagram,38,8,775,Gaming,19,724,5,10,42,44,Evening,8,4,Habit,Computer,iOS,05:35:18,6,0,Commuting,Mobile Data
3776,47,Female,Liechtenstein,25789,True,False,Sports therapist,Instagram,10,10,776,Gaming,18,6085,9,28,1,1,Evening,6,7,Procrastination,Computer,iOS,09:29:11,9,4,At home,Mobile Data
3777,28,Other,Cuba,58385,True,True,Aeronautical engineer,Facebook,72,10,777,Vlogs,15,9382,0,4,31,49,Evening,5,5,Habit,Smartphone,MacOS,07:34:42,9,6,At work,Wi-Fi
3778,28,Female,Puerto Rico,37600,False,True,"Research officer, political party",YouTube,238,19,778,Vlogs,4,3820,5,2,1,43,Afternoon,4,5,Boredom,Smartphone,iOS,04:04:17,8,1,At home,Mobile Data
3779,42,Male,Niue,40284,False,True,Learning disability nurse,YouTube,282,16,779,Jokes/Memes,29,5924,6,17,24,53,Evening,4,2,Entertainment,Smartphone,MacOS,05:01:54,9,6,At home,Mobile Data
3780,55,Male,Colombia,60109,False,True,Special educational needs teacher,Facebook,298,-3,780,Pranks,10,4937,2,11,40,25,Evening,11,4,Boredom,Smartphone,Android,15:15:13,8,0,At home,Wi-Fi
3781,54,Female,Equatorial Guinea,71862,False,False,Futures trader,Instagram,104,16,781,Pranks,21,4362,10,22,30,25,Night,4,7,Habit,Smartphone,iOS,13:40:29,5,1,At work,Mobile Data
3782,51,Other,Marshall Islands,57272,True,True,Glass blower/designer,TikTok,104,9,782,ASMR,10,1482,2,18,1,93,Evening,5,4,Boredom,Smartphone,MacOS,13:25:56,4,0,At school,Wi-Fi
3783,22,Male,Christmas Island,52273,False,True,"Chemist, analytical",TikTok,93,9,783,Comedy,22,4703,9,5,5,71,Afternoon,8,2,Boredom,Smartphone,Android,00:32:53,9,3,At work,Wi-Fi
3784,36,Male,Haiti,55522,False,True,Holiday representative,Instagram,117,15,784,ASMR,8,9810,6,16,18,43,Evening,7,6,Entertainment,Computer,Android,05:14:20,7,2,At home,Wi-Fi
3785,27,Female,Chile,86011,True,False,Quarry manager,Instagram,66,-6,785,Gaming,20,146,6,9,34,33,Evening,7,8,Entertainment,Smartphone,iOS,03:42:46,8,0,At home,Wi-Fi
3786,53,Male,Norway,79806,False,False,Microbiologist,TikTok,157,8,786,Entertainment,16,5594,11,8,7,42,Evening,5,5,Boredom,Tablet,iOS,08:54:23,6,1,At school,Mobile Data
3787,48,Male,Israel,60185,False,False,Proofreader,YouTube,203,18,787,Life Hacks,4,3290,5,29,32,42,Afternoon,4,7,Boredom,Smartphone,Android,01:31:30,5,3,At home,Wi-Fi
3788,39,Other,Netherlands,51197,True,True,Environmental consultant,Instagram,164,13,788,Gaming,5,4417,6,8,28,71,Evening,5,4,Procrastination,Smartphone,MacOS,23:45:02,7,4,Commuting,Wi-Fi
3789,35,Male,Bahrain,53700,True,True,Facilities manager,YouTube,280,12,789,Comedy,19,2466,3,8,1,81,Evening,6,8,Entertainment,Smartphone,Android,01:18:19,9,4,At work,Mobile Data
3790,45,Female,Somalia,59760,True,False,Passenger transport manager,Facebook,47,11,790,Pranks,16,3468,4,17,21,26,Night,4,0,Habit,Smartphone,Android,07:47:14,6,3,At home,Mobile Data
3791,62,Female,Serbia,43912,False,True,Operational investment banker,YouTube,47,5,791,Entertainment,24,8933,6,17,49,55,Evening,3,5,Boredom,Smartphone,Windows,20:22:31,7,3,At home,Mobile Data
3792,23,Male,Palestinian Territory,44936,False,False,"Doctor, general practice",TikTok,205,11,792,Entertainment,19,296,6,13,10,1,Morning,7,5,Procrastination,Smartphone,Android,19:01:39,5,4,At school,Mobile Data
3793,48,Other,Germany,71383,True,False,Multimedia programmer,TikTok,143,9,793,Trends,14,9982,8,21,22,83,Night,2,4,Habit,Smartphone,Android,11:22:17,6,5,Commuting,Mobile Data
3794,65,Other,Paraguay,99676,True,False,Scientific laboratory technician,Facebook,208,15,794,Gaming,12,4654,3,11,49,70,Night,7,5,Habit,Tablet,Android,03:44:34,11,3,At home,Mobile Data
3795,41,Male,Faroe Islands,71162,True,False,Aeronautical engineer,Instagram,157,15,795,Trends,9,3753,3,8,1,36,Evening,8,7,Habit,Smartphone,MacOS,02:07:04,9,2,At home,Wi-Fi
3796,52,Female,Gambia,81288,False,False,Civil Service administrator,Instagram,83,1,796,Trends,25,5349,7,16,32,63,Night,6,8,Habit,Computer,iOS,00:20:21,4,4,At home,Wi-Fi
3797,50,Male,Canada,42969,False,True,"Programmer, systems",Instagram,10,8,797,Vlogs,4,2300,0,7,14,84,Night,3,3,Procrastination,Smartphone,Android,10:10:27,6,1,At home,Wi-Fi
3798,29,Other,Netherlands,57844,True,True,Quarry manager,TikTok,233,17,798,ASMR,17,1643,3,6,6,62,Afternoon,4,4,Habit,Tablet,Android,23:18:10,9,0,At school,Wi-Fi
3799,27,Male,Saint Lucia,20138,False,False,"Psychotherapist, dance movement",Facebook,156,2,799,Jokes/Memes,13,8312,6,29,31,65,Evening,7,5,Procrastination,Tablet,iOS,04:51:15,8,3,At work,Mobile Data
3800,18,Male,Bhutan,76925,True,False,Historic buildings inspector/conservation officer,Facebook,116,12,800,ASMR,-4,6084,0,13,12,50,Evening,2,6,Procrastination,Computer,Windows,06:42:37,8,0,At home,Mobile Data
3801,40,Male,Egypt,59045,True,True,Community arts worker,Facebook,68,11,801,Life Hacks,24,4861,6,7,39,99,Afternoon,2,3,Habit,Smartphone,Android,05:07:35,7,3,At home,Wi-Fi
3802,55,Female,Armenia,74003,False,False,Animator,TikTok,214,14,802,Entertainment,13,7813,9,21,11,57,Night,4,2,Entertainment,Computer,Android,06:36:18,7,3,At work,Mobile Data
3803,18,Male,French Southern Territories,28956,True,True,Theatre stage manager,TikTok,164,6,803,Pranks,25,7386,5,25,15,40,Evening,5,2,Habit,Smartphone,iOS,05:17:25,9,2,At home,Mobile Data
3804,45,Other,Guernsey,53193,False,True,"Scientist, research (life sciences)",Facebook,112,3,804,Gaming,-1,8350,4,29,47,24,Evening,9,3,Habit,Smartphone,Android,02:08:06,8,2,At home,Mobile Data
3805,45,Female,Uzbekistan,59060,True,False,Advice worker,TikTok,186,16,805,Trends,18,3656,2,14,16,67,Night,5,5,Boredom,Smartphone,MacOS,14:03:55,6,3,At home,Wi-Fi
3806,27,Other,Swaziland,20138,True,True,Waste management officer,YouTube,243,5,806,Jokes/Memes,13,7853,6,5,20,27,Night,4,5,Habit,Tablet,Android,12:38:42,6,1,At work,Mobile Data
3807,63,Female,Equatorial Guinea,61401,False,False,English as a foreign language teacher,TikTok,256,4,807,Gaming,0,6934,1,9,34,65,Evening,6,4,Boredom,Tablet,iOS,09:32:43,4,0,At home,Mobile Data
3808,22,Male,New Zealand,86930,True,False,"Therapist, nutritional",YouTube,174,14,808,Entertainment,30,2107,5,6,12,57,Afternoon,2,3,Habit,Smartphone,Android,11:24:34,8,6,At work,Wi-Fi
3809,41,Other,Trinidad and Tobago,20138,False,False,Futures trader,TikTok,298,14,809,Trends,11,2692,5,15,23,68,Evening,1,2,Entertainment,Smartphone,Android,19:22:29,4,0,At school,Mobile Data
3810,52,Male,Australia,58588,False,False,Midwife,Instagram,272,12,810,Trends,23,2613,4,17,17,29,Afternoon,2,8,Boredom,Tablet,Windows,21:17:31,3,5,At home,Mobile Data
3811,36,Other,Bhutan,79838,False,False,Analytical chemist,Facebook,64,16,811,Trends,15,6110,9,28,30,63,Afternoon,8,5,Procrastination,Smartphone,Android,16:07:40,5,5,At work,Mobile Data
3812,51,Male,Thailand,81870,False,False,Clinical biochemist,Facebook,113,10,812,Entertainment,17,5409,2,29,31,99,Night,1,6,Entertainment,Tablet,Windows,23:41:52,7,0,At home,Wi-Fi
3813,37,Other,Anguilla,49331,True,False,Advertising copywriter,Facebook,224,12,813,Gaming,16,4167,-1,4,33,97,Evening,9,4,Boredom,Smartphone,Android,22:11:40,7,3,At home,Mobile Data
3814,47,Male,Philippines,67970,False,False,Special effects artist,Facebook,128,12,814,Trends,28,3869,1,15,13,42,Evening,6,1,Entertainment,Tablet,iOS,16:13:07,6,5,At home,Wi-Fi
3815,18,Female,United States of America,90547,True,True,Occupational therapist,YouTube,298,19,815,Entertainment,8,4525,4,21,1,60,Night,6,5,Boredom,Smartphone,iOS,12:05:20,11,3,Commuting,Mobile Data
3816,18,Male,Namibia,99676,True,False,Company secretary,Facebook,177,4,816,Comedy,4,15,7,13,16,1,Evening,4,6,Entertainment,Smartphone,Android,23:48:09,8,3,At work,Mobile Data
3817,59,Female,South Georgia and the South Sandwich Islands,65128,False,True,"Engineer, drilling",YouTube,103,5,817,Gaming,-1,4015,6,17,19,65,Afternoon,5,4,Habit,Smartphone,Android,03:00:48,5,6,At school,Mobile Data
3818,46,Other,Tunisia,20138,True,False,Health physicist,Instagram,218,8,818,ASMR,23,4287,5,14,30,32,Afternoon,4,0,Habit,Computer,Android,13:01:54,4,3,At work,Mobile Data
3819,46,Female,Saint Pierre and Miquelon,57570,False,True,Metallurgist,YouTube,25,-3,819,Jokes/Memes,11,9424,1,5,15,8,Afternoon,3,2,Entertainment,Smartphone,Android,14:42:12,7,3,At home,Wi-Fi
3820,63,Male,Libyan Arab Jamahiriya,40408,True,True,Industrial buyer,TikTok,122,11,820,Pranks,35,1437,8,1,13,68,Afternoon,4,5,Procrastination,Smartphone,Android,03:55:22,7,2,At school,Wi-Fi
3821,47,Female,Burkina Faso,73955,True,False,Chartered management accountant,YouTube,200,12,821,ASMR,1,873,8,18,5,91,Morning,5,7,Habit,Tablet,Android,21:20:45,7,5,Commuting,Wi-Fi
3822,32,Other,Belize,48725,False,True,Health visitor,Instagram,110,15,822,Life Hacks,4,2991,5,29,9,93,Morning,8,3,Habit,Computer,Android,08:52:30,9,5,At home,Mobile Data
